s_games,s_games_started,s_minutes_average,minutes_display,s_points_average,s_two_pointers_made_average,s_two_pointers_attempted_average,s_two_pointers_percentage,s_three_pointers_made_average,s_three_pointers_attempted_average,s_three_pointers_percentage,s_free_throws_made_average,s_free_throws_attempted_average,s_free_throws_percentage,s_rebounds_offensive_average,s_rebounds_defensive_average,s_rebounds_total_average,s_assists_average,s_blocks_average,s_blocks_received,s_steals_average,s_turnovers_average,s_fouls_total_average,s_fouls_on_average,s_plus_minus_points,s_efficiency_average,person.person_id,person.external_id,person.first_name,person.family_name,person.photo.sm,person.photo.md,person.photo.lg,person.photo.or,team.external_id,team.team_name,team.logo_black.sm,team.logo_black.md,team.logo_black.lg,team.logo_black.or,team.logo_white.sm,team.logo_white.md,team.logo_white.lg,team.logo_white.or
21,9,20.04,20' 02'',7.67,1.52,2.67,57.14,1.05,3.67,28.57,1.48,2.24,65.96,0.33,2.19,2.52,1.9,0.1,0.0,0.43,1.24,1.9,1.76,-6.33,6.86,dc848def-6092-11ef-bba4-0b2b803b5fcd,10023,Jakub,Niziol,https://assets.altrstat.xyz/images/Basketball/Person/10023/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10023/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10023/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10023/photo/or.png,1719,La Rochelle,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/or.png
28,22,22.96,22' 58'',7.64,0.93,1.75,53.06,1.68,4.18,40.17,0.75,0.93,80.77,0.25,0.82,1.07,2.64,0.04,0.32,0.36,1.29,2.29,0.71,-1.79,6.96,54ae2cb8-f5c1-11eb-a66d-829fa53c4950,4304,Antony,Labanca,https://assets.altrstat.xyz/images/Basketball/Person/4304/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/4304/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/4304/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/4304/photo/or.png,1714,Nancy,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/or.png
23,20,24.34,24' 20'',7.61,1.61,3.43,46.84,1.0,2.83,35.38,1.39,1.87,74.42,0.57,2.48,3.04,5.48,0.0,0.26,1.3,2.13,2.87,3.0,1.09,11.17,98cc31ba-f5c1-11eb-98e8-26dc0ccd4703,7271,Michael,Stockton,https://assets.altrstat.xyz/images/Basketball/Person/7271/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/7271/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/7271/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/7271/photo/or.png,1705,Chalon/Saône,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1705/logoWhite/or.png
28,23,22.11,22' 07'',7.61,3.14,4.89,64.23,0.0,0.0,,1.32,2.86,46.25,2.75,3.36,6.11,0.68,0.68,0.46,0.57,1.07,2.68,2.46,5.18,11.29,8ea0888a-f5c1-11eb-98e8-26dc0ccd4703,6807,Neal,Sako,https://assets.altrstat.xyz/images/Basketball/Person/6807/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/6807/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/6807/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/6807/photo/or.png,1712,Lyon-Villeurbanne,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/or.png
29,3,15.3,15' 18'',7.45,3.21,5.07,63.27,0.03,0.28,12.5,0.93,1.03,90.0,0.76,2.59,3.34,0.9,0.21,0.1,0.28,0.9,2.38,1.1,4.97,9.07,a8b2088e-f5c1-11eb-98e8-26dc0ccd4703,8011,Gavin,Ware,https://assets.altrstat.xyz/images/Basketball/Person/8011/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/8011/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/8011/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/8011/photo/or.png,1707,Dijon,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/or.png
28,11,19.3,19' 18'',7.43,2.32,4.21,55.08,0.46,2.39,19.4,1.39,2.75,50.65,1.5,1.89,3.39,0.68,0.43,0.36,0.5,1.46,2.5,2.21,-0.04,5.79,70c523fc-f5c1-11eb-a219-9a556ec2037c,5642,Williams,Narace,https://assets.altrstat.xyz/images/Basketball/Person/5642/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/5642/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/5642/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/5642/photo/or.png,1709,Le Mans,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/or.png
17,10,21.48,21' 29'',7.41,0.76,1.65,46.43,1.59,4.65,34.18,1.12,1.24,90.48,0.35,0.53,0.88,3.0,0.0,0.06,0.71,0.76,1.94,1.29,0.29,7.18,4bb45290-f5c1-11eb-a66d-829fa53c4950,3864,Brandon,Jefferson,https://assets.altrstat.xyz/images/Basketball/Person/3864/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/3864/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/3864/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/3864/photo/or.png,1704,Bourg-en-Bresse,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/or.png
29,0,16.39,16' 23'',7.38,2.76,4.86,56.74,0.03,0.03,100.0,1.76,2.72,64.56,1.72,2.48,4.21,0.41,0.86,0.17,0.38,1.07,2.31,2.0,0.93,9.1,7b972ea6-f5c1-11eb-84fd-ca416e2dae99,5996,Jean-Marc,Pansa,https://assets.altrstat.xyz/images/Basketball/Person/5996/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/5996/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/5996/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/5996/photo/or.png,1704,Bourg-en-Bresse,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/or.png
23,13,18.75,18' 45'',7.35,0.83,1.87,44.19,1.7,4.83,35.14,0.61,0.61,100.0,0.48,1.26,1.74,0.65,0.09,0.13,0.52,0.65,1.61,0.61,2.83,5.52,b21dcce2-2c0f-11ed-9e10-e3212bad976e,9046,Melvin,Ajinca,https://assets.altrstat.xyz/images/Basketball/Person/9046/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/9046/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/9046/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/9046/photo/or.png,1712,Lyon-Villeurbanne,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1712/logoWhite/or.png
30,30,19.31,19' 19'',7.33,2.43,4.23,57.48,0.0,0.03,0.0,2.47,3.37,73.27,1.9,2.27,4.17,0.77,0.73,0.17,0.53,1.1,3.63,3.03,3.87,9.7,524d3c84-f5c1-11eb-8270-42f64c8284cd,4206,Kevin,Kokila,https://assets.altrstat.xyz/images/Basketball/Person/4206/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/4206/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/4206/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/4206/photo/or.png,1704,Bourg-en-Bresse,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/or.png
28,21,24.5,24' 30'',7.32,1.29,2.18,59.02,0.89,3.32,26.88,2.07,2.39,86.57,0.07,2.29,2.36,6.14,0.07,0.07,0.86,1.75,2.32,3.82,-0.14,11.36,4e30de58-f5c1-11eb-8270-42f64c8284cd,4004,Axel,Julien,https://assets.altrstat.xyz/images/Basketball/Person/4004/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/4004/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/4004/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/4004/photo/or.png,1707,Dijon,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/or.png
22,4,19.83,19' 50'',7.14,1.64,3.14,52.17,0.82,2.23,36.73,1.41,1.91,73.81,0.36,2.18,2.55,1.91,0.05,0.36,0.5,1.36,2.0,1.64,1.32,7.36,971c1b2b-4d4f-11ee-acca-b7b4aa7ed7db,9536,Phil,Booth,https://assets.altrstat.xyz/images/Basketball/Person/9536/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/9536/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/9536/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/9536/photo/or.png,1707,Dijon,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/or.png
22,22,19.47,19' 28'',7.14,0.86,1.32,65.52,1.55,3.09,50.0,0.77,0.82,94.44,1.45,2.32,3.77,0.95,0.14,0.14,0.45,0.68,2.41,1.55,9.36,9.73,886259b5-500b-11ee-af37-3bae3e2729cd,9588,Mikael,Jantunen,https://assets.altrstat.xyz/images/Basketball/Person/9588/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/9588/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/9588/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/9588/photo/or.png,1716,Paris,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/or.png
29,15,18.87,18' 52'',7.14,2.1,3.24,64.89,0.69,2.17,31.75,0.86,1.48,58.14,0.83,1.86,2.69,0.52,0.28,0.14,0.31,0.55,2.14,1.83,2.76,7.14,c442da6d-22ec-11ed-8c7a-35a7ebe7d531,8971,Jaron,Blossomgame,https://assets.altrstat.xyz/images/Basketball/Person/8971/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/8971/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/8971/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/8971/photo/or.png,1713,Monaco,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/or.png
24,24,19.43,19' 26'',7.08,3.0,3.79,79.12,0.0,0.0,,1.08,1.46,74.29,1.71,3.04,4.75,0.58,0.79,0.17,0.79,1.42,2.38,1.5,10.04,11.42,44325f4e-f5c1-11eb-a66d-829fa53c4950,3495,Kevarrius,Hayes,https://assets.altrstat.xyz/images/Basketball/Person/3495/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/3495/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/3495/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/3495/photo/or.png,1716,Paris,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/or.png
26,0,18.3,18' 18'',6.96,1.62,3.35,48.28,0.65,1.54,42.5,1.77,2.19,80.7,0.65,1.92,2.58,2.27,0.04,0.27,1.04,1.08,2.15,2.27,-3.92,8.77,2069cc32-f5c1-11eb-9209-7a548989cd8b,1679,Thomas,Cornely,https://assets.altrstat.xyz/images/Basketball/Person/1679/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/1679/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/1679/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/1679/photo/or.png,1708,Gravelines-Dunkerque,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/or.png
25,8,17.27,17' 16'',6.96,1.96,2.8,70.0,0.52,1.64,31.71,1.48,1.84,80.43,1.56,2.88,4.44,0.88,0.52,0.04,0.36,0.84,1.76,1.72,3.24,10.0,20662744-f5c1-11eb-9209-7a548989cd8b,1677,Petr,Cornelie,https://assets.altrstat.xyz/images/Basketball/Person/1677/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/1677/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/1677/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/1677/photo/or.png,1713,Monaco,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/or.png
30,19,18.92,18' 55'',6.93,1.9,3.2,59.38,0.63,2.07,30.65,1.23,1.5,82.22,0.87,2.03,2.9,1.23,0.17,0.2,0.37,1.27,3.17,1.7,-1.07,7.33,057687e5-6e6e-11ef-ad4f-d556ab2fc5c0,10107,Jeff,Roberson,https://assets.altrstat.xyz/images/Basketball/Person/10107/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10107/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10107/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10107/photo/or.png,1718,Strasbourg,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/or.png
